91834,84242,63638,50293,49597,50423,49829,45758,43236,43497,50916,74563,98137,106700,97224,83532,81836,79996,71172,63159,65753,64536,55900,46337,42121,39774,39107,38962,39513,40237,43497,47265,49409,53640,61044,57364,57132,53466,48554,50814,54828,56552,48612,48728,49250,54799,49264,45004,56190,91892,106816,111844,114481,114293,116292,116814,117553,118567,119538,121711,130144,145764,157660,160514
95514,87516,65826,51553,50409,51235,50901,47047,43831,44207,53017,77388,101803,108004,77794,70708,90385,75620,66854,57552,56161,55683,53698,47859,43164,40802,40063,39875,43570,45091,46091,50901,53712,63725,62392,59914,49510,54393,50872,48786,49728,47467,45569,44671,45772,49989,52350,44570,58074,95181,111119,117306,118002,118697,119176,121045,122233,120697,123349,127290,137027,154052,163310,163310
98992,90429,68607,52727,51742,51727,52061,47525,44845,44656,54350,81213,105164,94254,75678,66217,83140,69767,63927,59682,51800,48800,49047,45584,46902,46424,42541,44685,47380,46453,46511,48656,53104,63319,63971,59276,56668,58740,59088,48887,44048,42541,42440,43019,43092,46033,51495,44033,59943,98774,116350,121074,124160,123450,125203,125435,125421,125754,128999,135969,146184,161586,168527,166455
102701,94283,71042,54350,52713,53538,53002,48815,45149,45772,55277,83517,89154,71752,59740,57175,72795,60827,56842,55219,52394,52582,54553,54234,60406,56799,43367,45453,48337,49467,48076,51771,54814,54611,71491,54741,54683,64174,59624,53857,48974,42831,42628,42512,44932,46091,53553,49264,62145,104788,121798,127710,129362,129478,128492,128840,129666,131695,136143,144619,154747,170497,173526,169063
106700,98659,73346,55350,54176,55190,54683,50206,46917,46221,56784,78156,66637,58914,52249,50713,61624,61406,53002,49887,51452,50539,50858,52061,51249,51119,47511,46308,46830,49047,47062,47351,55509,65753,65362,64681,54393,54133,56465,58088,51742,46482,42092,42454,44149,48337,54133,58204,68289,110381,128087,133462,134839,134462,133680,133984,133723,136592,143909,153921,163195,177133,179452,173047
109888,101556,75012,56132,56262,56596,56712,51582,47265,46960,59189,81112,65260,59552,59015,61218,56436,54698,49047,47424,49293,49554,49047,49655,50612,51713,53930,45714,51901,54017,49481,54698,58769,56436,62232,60044,59639,56103,53973,53828,52249,51553,49322,43019,42164,43410,46786,50988,75113,118132,134013,138678,141040,140040,139678,139055,140606,144199,153327,160543,169324,181987,182074,174656
112453,105019,77475,58494,57523,57161,56335,52727,49974,58900,70839,71056,59595,55002,59725,59218,55726,45569,45859,47946,50177,52249,55031,51785,49713,58885,58711,55799,58740,62174,57610,58320,58190,57117,53915,55422,56132,56712,52756,50018,51597,58436,49713,47801,41961,42063,43671,48656,79286,125247,139896,143909,144880,145228,144344,144083,146256,151400,161065,168411,175380,185305,185218,177162
115220,106381,79069,59247,58175,58407,57726,61102,80214,85111,71795,66231,55205,58494,63261,66376,66318,53278,50322,52104,48887,51800,49250,50858,53452,65145,73983,76707,76504,62203,58682,54973,56770,57827,52669,49105,49873,51553,48453,50003,47888,51539,47105,47844,46714,43961,44149,48656,55741,102600,145778,148241,147850,148633,148546,149270,153008,158804,167788,174453,181190,189768,187580,180509
117930,108772,80706,60508,59754,60856,59798,79257,81286,74403,61116,51452,52249,54451,58769,67999,73114,70216,59059,53336,54234,52742,54466,53350,65014,79634,94109,95181,89371,69288,62406,57581,54799,56683,55741,49105,48119,47380,46120,48916,47656,52872,48409,46526,49163,46642,46584,48453,51423,96572,151139,152096,150994,150444,152139,153371,159616,165629,173047,179350,186407,194839,189333,182451
120335,111221,81981,61319,60073,61508,62087,84865,73592,70737,60146,47757,46960,46453,56234,65347,63333,55712,55538,57161,57596,58074,52003,56320,75693,102122,107932,108685,96340,76881,65478,62377,54843,51814,53756,56683,55176,50539,51104,50930,50887,49467,45424,44077,49742,48554,47873,48366,50394,67709,136809,155675,154457,153689,155530,159891,166773,171381,178322,184566,190246,198085,191217,184740
121697,112337,83097,62087,61826,62609,69158,78823,68984,60044,55466,54466,47105,43816,47149,50829,56465,54683,53640,55451,53741,51133,51380,66651,88994,111641,117915,119393,108555,88806,71505,60189,58958,53336,53336,51438,50670,53234,54669,52510,53698,45874,43975,43309,49018,54640,49960,50785,52771,53234,76577,157761,158819,157428,160355,165890,172497,177119,183596,187986,195274,202012,195912,189305
123233,113757,85270,63739,62638,63304,71955,74287,64840,59552,47033,46192,48771,44497,48192,45671,43294,45323,48699,54321,56929,55581,61116,77910,100238,117422,122972,123102,114525,100731,79040,65826,58740,52379,52510,49800,50959,51495,49858,49626,50293,46569,45265,45120,47062,55480,50191,52394,52988,47178,59899,158442,162514,162369,166817,171555,177829,182321,189565,193014,197375,204750,200693,193333
125131,115959,85531,62986,62928,63855,77432,68202,55726,59812,51698,44396,46221,45874,44671,47351,47279,47844,49496,53553,54567,59682,72940,86777,109366,125058,130028,129376,121103,107584,85879,68839,60856,51727,48090,46714,44874,44381,44120,46221,46381,46004,48250,46265,46960,48583,48945,57219,50496,51061,66695,160065,164223,166658,170686,177032,182494,187464,192811,195680,201447,206677,202519,195984
126898,118828,87502,64913,62841,64710,71766,58987,54466,50988,56205,54828,47641,47308,46439,44903,48004,49902,50583,53002,55625,61363,78721,96079,120031,131187,134505,130651,132549,123885,99282,77605,63869,53104,46410,45642,45077,43439,43222,44526,44845,46931,48583,47975,51336,46699,47888,52988,48337,58450,89530,161456,168672,171454,176988,181393,187001,191826,196144,199012,204026,206808,202838,197650
128101,117886,86719,65029,66231,74983,66782,55277,51452,47786,45106,46468,48177,45323,44758,45743,45685,51495,56886,59494,65246,74331,94355,111279,125435,132520,138490,140330,140475,133100,117785,91443,72172,58407,48656,47047,46497,45888,45482,45685,47554,47134,45932,47815,49612,45714,52785,51104,51438,64116,69303,107077,169266,175496,181263,186378,191826,195318,200287,202273,206532,209604,202519,198302
128652,119074,88313,66202,73766,77533,60334,52669,48554,48569,47511,46018,44512,45120,45193,47728,52423,59218,61435,68086,74968,95268,108294,124696,129217,138432,140069,142359,143402,141011,126826,108236,84618,68506,52075,48482,47192,47844,46786,46728,44714,43555,43700,46714,45903,49018,55553,46526,54017,66333,70143,78272,151400,179669,186740,190956,195651,199520,204374,205504,211097,213038,204316,201447
129550,120378,90776,69187,78359,78388,61030,53075,46714,44178,44410,41715,41092,42425,42164,53524,60986,62971,62870,66535,73099,96818,112713,124334,135259,142938,145503,138591,133868,134476,133998,120480,103614,81706,58769,47960,45830,44526,43975,43077,42280,42338,43367,44743,44526,47511,48554,47134,52742,61044,57364,69564,101730,176539,190304,194506,200519,203040,206851,207822,213053,213024,204489,201968
132506,122175,91820,74881,83445,87936,65956,53770,49148,44627,43497,41527,41078,40005,40788,61290,71230,75157,74722,70230,64333,71810,93442,117393,138186,145619,140649,123421,112467,90182,78142,76084,77388,79446,65594,52466,46873,43555,42222,41570,41049,41628,43381,43222,43787,44526,48641,48902,53959,53915,57697,72838,102136,176931,189131,198085,203200,207083,209691,210024,213763,213140,205431,202765
135404,124653,95514,83677,80764,87980,83807,61986,53785,46279,42266,40281,39513,39831,44584,85111,113945,106512,84589,73085,67231,72809,91139,110931,142996,157616,141272,111670,97557,89168,83879,89255,90762,88762,76301,59059,52046,48728,44207,42918,41759,41976,41845,41990,42802,44164,44294,46337,48453,48105,53973,62218,95398,155776,172830,191333,203446,208387,211314,212198,215110,216211,209039,204040
138954,128811,98948,88081,97499,90921,89356,69984,55915,45787,41802,40339,39266,40092,55002,110366,113872,73737,70477,51394,45598,50641,65970,92776,153255,180220,148155,101933,82416,69462,65246,67955,70129,80561,92515,86343,68202,56103,48250,43381,42425,42077,41889,42193,42961,43135,43048,43932,44729,46815,51061,62565,91602,145575,133013,184871,207155,211198,214168,213299,215690,219080,210401,205170
143663,131318,105961,88023,93080,86009,81054,69100,54263,43005,40512,39020,39324,40092,72273,114553,94920,74302,108830,53176,43816,57813,57117,86792,162166,192246,143866,87502,75432,65058,99673,57596,45627,54219,75229,89863,94239,80996,58769,46250,41961,41136,41251,41628,42309,41730,41672,42106,43150,45164,49510,62841,98673,116017,107613,168918,208199,211995,216182,216211,219544,219298,211082,206228
147213,134100,107454,90240,90530,84039,71984,63015,47250,42382,41411,39093,39889,40831,93790,122798,113568,111062,103643,79547,67347,73969,82778,111743,190406,191507,142025,101658,103744,94051,113307,55683,49394,68158,55639,69028,89878,89501,75823,55277,42570,40831,41237,40904,42048,41860,42367,42396,43512,44309,47859,57175,72780,83024,98151,165745,196332,209213,217211,218138,221732,219747,210488,206489
153805,140301,109410,93631,87415,77026,66420,55755,45077,42700,41237,39614,39875,41353,112322,137896,137548,130608,120784,102947,86227,89733,112931,148299,215849,185798,146546,129231,118408,103397,109395,105845,103455,100774,91139,89414,95413,94239,84502,63884,43773,41251,41527,41367,42758,42309,42613,43106,44946,45149,45903,51655,61464,72722,107294,179307,181857,204402,219211,218370,219979,219529,212343,206764
158094,143518,110757,90617,89385,79619,64536,53669,46047,42034,41034,39875,40252,42324,140272,171555,167425,155646,141678,130086,128000,137345,153878,188348,230310,178017,151849,149676,145822,132810,109410,102976,106642,111902,125189,128347,120668,106990,95210,73056,46410,41020,41961,42164,42932,43236,42483,42990,44526,47351,48554,52452,58349,76837,104759,139707,165962,193448,223181,223587,220848,218906,212067,205373
161702,147329,113539,88690,84198,70549,62029,55973,47511,42918,40962,40339,40483,48308,170657,185204,190623,185465,180625,168454,164600,171874,182567,220341,232092,185610,160731,157891,157399,166426,165136,152777,143982,148097,151690,141069,133766,120045,103208,77316,46714,41020,41396,41541,41788,43787,42280,42411,44642,47467,50278,54596,63116,71491,89617,111496,151487,163455,210763,224630,225528,222196,218225,212024
163948,150111,115206,91776,78257,54017,52785,51481,46844,42106,40455,39976,40730,51655,179118,189000,191391,190536,194361,194144,193651,185537,209648,234772,234352,198404,168179,160050,172700,179553,186218,185668,177930,169382,161485,149401,139243,124711,104237,76417,44656,40889,40802,41701,41744,43744,42773,42657,44120,48134,53727,51481,51351,58363,71230,97181,125652,135157,183349,217052,218399,216907,216863,213502
166339,152559,115582,95326,77142,53046,51351,49351,43816,41483,40092,39759,41266,47859,174192,181958,185262,185682,191145,191246,169077,180683,215835,214009,208981,175757,170758,160992,157790,179031,186247,184929,178365,170077,161702,152588,139794,124928,101933,66463,42222,40860,40933,41701,42077,42657,43541,43729,44120,47525,58798,57755,57030,52640,67405,95051,98673,128695,201881,216197,216603,213719,211053,206431
169295,154863,118726,94949,72462,57871,50206,45048,41889,40527,39716,39687,41454,43570,154588,174757,173439,175800,171584,153936,123334,152878,156298,159384,149748,129796,145459,152922,123667,150226,168889,174149,174120,167063,159137,147763,140837,126203,100484,55292,41773,40628,41063,41425,41643,42686,43729,43005,45077,47453,53452,59841,62478,59001,56813,78446,127203,171280,181596,215588,216921,212690,209474,204678
171627,156718,120364,94964,78736,59247,46236,43381,41049,40266,39556,39788,40686,42135,122537,171598,164832,163339,148328,122363,125913,149690,129912,149096,130608,86256,84850,113249,114191,125783,149763,161673,163093,160166,152501,142344,134969,126029,92689,47772,41280,40860,40715,40802,41324,42469,43816,44193,44613,46279,51206,58001,58059,60841,62363,71288,114423,117408,141518,213719,215516,212879,208271,204084
173989,158906,122016,95587,94312,71723,47888,44845,41179,40339,39759,39991,40092,41599,99441,173612,155964,150951,128130,124624,161427,173250,151864,131680,125797,117828,113351,113380,131216,139215,137751,149473,155921,150777,143402,139751,134897,123407,84140,43845,41527,41208,40715,40570,41179,41527,44917,45337,46670,51597,50293,50988,50858,58001,66999,73027,76780,79938,154530,212879,214473,211807,207822,203446
175496,160195,123378,88444,83705,81170,50351,45048,43483,41309,40310,39672,39991,41237,83734,178785,160137,146198,140388,153284,179770,191014,172221,127348,117640,117538,121204,129521,141881,146561,134636,140953,145488,144416,139838,135346,131666,122450,76939,42541,41773,41353,41107,40483,40672,41107,42135,46497,46381,47496,47627,50742,49989,49945,59914,68028,67941,89110,165658,211633,213342,209937,206069,201621
175177,160181,121929,92747,91240,81836,69231,52843,43903,42121,41049,39788,39498,40788,65811,184103,174540,169816,148097,144648,147213,153255,145112,137273,122407,118350,124450,133477,138867,137592,135781,136056,148995,145952,142359,140910,137012,118726,70143,41701,41266,41396,41020,41353,41164,41179,41730,41773,43222,47511,50959,51495,50307,52756,59653,65565,69303,78678,138780,208402,212328,208967,207199,201099
170845,155776,119697,91631,93095,86821,69375,52278,46468,43874,41512,39498,39571,40324,46033,177785,179176,180162,153472,126580,102368,120552,121349,117422,99311,92602,91139,91095,91675,82445,85328,127000,158297,149618,144097,145300,136215,110830,61406,41701,41179,41092,41266,40889,41860,41874,42584,41932,41020,41614,43121,47308,50235,50829,53509,58769,63275,69100,154892,211821,211242,207706,204678,201113
171468,155790,121465,98543,89588,80996,74287,63449,55871,45410,41367,40020,39600,39860,41469,142967,183060,180336,169468,177017,185842,166556,147792,150255,138606,120031,116046,121929,122378,120538,123580,148589,175250,152356,145242,141446,130057,99789,50467,41179,41208,41150,41063,40933,40918,42671,43367,43454,41498,41730,41614,42802,43758,46207,48409,50278,52872,77576,188826,209937,211024,207402,202591,198462
172700,155544,121117,99789,96152,90429,84531,75606,58219,44483,41672,39614,39208,39324,40426,91226,186291,183465,175844,179698,182248,170830,153240,139925,134665,133636,133288,137693,140084,137606,137997,162528,165006,148270,145445,133868,118060,77475,43034,40918,41715,41686,40773,40802,40904,42338,43700,43541,42671,41860,41701,43005,42903,43352,45062,48887,50597,75229,196665,211024,209604,205707,201722,196926
170700,156413,119465,99079,100977,101006,92385,76490,55016,45077,42411,39527,38817,38585,39846,45917,164716,181640,181886,187696,183233,166484,146546,134911,131695,133680,135404,138273,146010,150024,158935,161485,149864,143199,137577,123943,98905,54698,41527,40860,41020,41498,41280,40759,41845,42889,43121,45062,43236,42338,41657,42324,43179,43961,45975,54480,62826,101687,187044,209793,208431,204069,201258,195897
167541,152646,116611,98412,100991,101064,89240,73751,56741,47757,41788,39093,38383,38585,39324,40353,85517,178061,180147,191956,184378,173714,160210,156486,154936,152835,153878,156124,164701,165962,167150,156892,141200,137838,132057,114206,71071,44004,40643,40455,40310,42353,41599,41918,41628,42440,43946,42324,44627,42932,41483,42164,43352,44381,47540,64014,67709,143909,179669,209720,207315,202838,199896,194564
166614,150226,114582,97108,99456,100238,84126,67984,55755,47149,41367,38817,38006,38383,38861,39846,42527,126232,183002,198462,191782,182654,177104,174743,174569,174931,177235,173511,175264,170830,164571,149430,135273,131781,122972,87024,50452,42048,40570,40455,40527,42048,43454,44309,44309,43715,44019,43787,42889,43338,42338,42440,43222,44787,47279,50974,62290,153414,173381,208517,206344,201548,199273,193651
164252,146285,112163,94920,96079,97818,88574,74563,59957,46946,41164,40208,40121,38803,39208,40063,41005,47859,150676,194622,195231,188739,184161,184074,186769,192086,183393,175728,170425,163426,150922,140968,131695,123827,95442,60334,46931,41063,40918,40599,40382,40773,42744,44149,43222,42729,43309,42671,42179,42440,42063,42193,42686,43628,46569,47641,57885,137853,198882,207257,204475,201244,197839,192173
161152,144894,108309,91588,94674,95384,87806,78852,67898,49148,45178,43946,43439,39266,39730,40107,39889,40455,54408,166556,190695,187044,184552,181277,183943,179466,173960,169150,160065,150169,137056,131347,121117,97833,73505,58190,45193,41773,40715,40440,40339,39802,41889,47670,44207,41425,40962,41222,41541,41788,42570,42295,43280,43613,44410,46250,58784,124783,161383,182741,185957,195999,196028,190695
159659,141953,105454,90878,92196,92341,87284,79127,68825,63609,48656,45323,43034,40817,39498,41295,43323,40788,40991,103368,180596,174583,167715,163557,163586,155312,150241,146879,146140,136259,126131,116031,97891,86980,76142,59030,45917,42773,40918,40889,40063,40208,40933,43454,46946,44627,41643,40599,41005,41150,42338,42164,42903,43628,44454,45642,56176,89907,111322,132970,165991,174583,191666,187392
156761,138331,103918,90095,90602,92022,86024,78489,67825,64159,58740,48612,41599,40744,40904,42541,60943,45207,41107,81112,152646,170874,156964,150922,149517,147647,144518,145039,139026,125522,115568,106425,99789,91834,82517,65145,48004,44338,43381,40715,40281,40455,41063,41020,43599,44526,42237,41425,41005,41280,42150,45004,45323,45439,44367,46728,55118,58900,62826,100354,170845,162774,184697,184190
153994,135650,101078,88458,90762,90733,84271,75925,77272,83546,93776,49510,42309,41947,42802,51481,64203,83792,57914,70911,146720,162195,162629,152907,149821,146430,143330,135592,125160,117756,114756,110366,105019,97050,85299,69419,48916,47120,44685,41802,41020,40324,40889,41382,44004,42077,41092,40991,41295,44048,48829,48815,46294,42889,43526,46670,53698,53495,52988,68448,105237,129246,163760,180814
151415,132202,97876,85850,88574,88893,84604,95761,186320,125087,63348,49250,45077,49148,50235,58711,67506,77997,101209,68506,141185,158355,165382,158399,150574,143764,136128,128695,121929,118161,117872,112916,109048,99586,85328,67434,54929,47656,44265,43121,43092,41527,43092,49409,46989,41817,41266,41614,41903,43352,43135,42454,42034,41860,43121,47294,49264,48786,52379,55639,55089,68752,102629,145706
148647,128898,96659,84575,86705,88226,92240,192579,235178,150140,62348,47250,45135,59349,51394,62420,61667,86169,102976,63174,120798,152414,165498,156805,149270,142909,133955,128362,124117,120436,117828,114872,108671,98514,82213,76519,66535,51568,43599,44367,44758,45642,48119,46728,43106,42729,41396,41701,41759,41411,41483,42208,42092,42700,44396,44888,45381,48018,53988,53031,54364,61319,64464,99456
146054,126696,95036,84705,85893,89458,162180,231860,226571,216487,104918,59117,52539,50394,53857,51829,73563,113235,87792,67825,91457,148140,163093,156196,148807,139707,135042,128058,124957,120784,116872,112293,104643,90849,79851,85908,80938,64507,49221,51380,44975,43671,42527,43208,44396,44033,42947,41903,41730,41990,42715,43005,42787,43019,44062,45453,45656,48612,57653,54567,50974,53741,57509,80011
143489,125290,94616,83807,86864,115220,212951,229194,233657,219269,211111,126754,77504,53002,56016,65521,95109,131506,80127,59827,63377,139128,159456,152154,144851,138664,134853,129130,124696,118828,113032,105483,93776,81605,98065,77924,89849,61450,60914,54350,44975,43092,42440,44367,43990,42396,42193,42758,45149,46352,45251,46018,45308,47612,50409,50438,50525,52292,51423,49510,50684,51785,51365,64217
141156,121929,91530,83401,97297,188638,222427,225195,207112,216979,227861,178510,146778,85010,70737,97630,112568,114307,78562,61783,56422,106932,148357,150589,141489,137374,133795,126580,120900,111322,104889,93805,83792,103005,96123,105932,89516,58175,70520,47395,43512,43570,49496,50510,47844,44149,44425,45555,48482,49467,52510,58436,67318,71085,69303,60406,60870,52408,48685,45801,51524,55437,48482,64710
137563,119451,90153,84894,130202,213096,210618,208517,215212,222761,213487,175757,176931,152197,94558,91139,99789,109540,80938,67130,61087,67115,130535,144040,136317,132723,126783,119031,111511,104208,97355,87603,99354,113365,104454,107439,79663,88574,78011,45308,45077,45584,62667,57436,49047,48887,47178,47699,57103,67695,69042,101904,147865,161948,156979,131303,122479,106541,64811,47134,46902,49612,49148,79518
135027,117335,88038,99383,194376,209952,199578,211502,215125,218646,200041,172859,164281,167469,141823,96398,97224,90124,87994,77794,57219,45251,108164,135578,132825,124030,118219,112032,104309,96587,89617,86835,116495,116147,116394,105483,86285,109598,91457,46670,46221,57016,72708,56378,54248,50858,50742,58305,83705,81836,91704,155167,199491,206098,208373,200708,178235,171425,154530,87444,48829,48250,55900,127058
131463,113728,91283,166469,205315,193028,207923,196115,205156,211908,183364,166469,157529,176554,133636,99383,116089,92138,81720,89313,52481,44294,73447,123117,132129,121711,113409,105034,96659,90327,85734,101325,123914,112177,124261,103324,115206,116625,109265,81126,49235,51336,71853,61638,56596,52828,52336,80532,92167,85096,147836,207083,215646,220515,219457,219660,211039,200374,187769,171425,113916,94717,124261,157558
127927,112539,132477,198781,198882,202142,200983,167078,200983,204591,171482,163861,166020,155240,101368,127623,124855,113380,100397,76924,50785,46946,48467,101556,124348,119944,107961,98630,89487,86719,85459,119103,112525,121581,119610,101151,141547,125160,124827,101151,131564,80576,64000,57856,51423,53408,63000,83111,93254,154530,218588,224543,223471,223601,222674,218979,217400,210474,202359,192318,180741,155921,158413,153834
125058,128217,188493,194072,191521,192724,174351,200505,202867,193927,164006,153342,167817,139258,135679,148053,129347,115930,89835,82358,66130,49047,42063,74070,105976,111496,102339,92834,86574,96079,114394,118741,105570,125841,104686,123204,138490,132173,128130,141315,164035,140606,133882,103889,76504,94370,109076,120509,179655,226079,228701,224615,223558,220312,218646,215385,214009,210894,204576,196607,191652,177206,163919,158022
125696,169019,188986,185566,188058,184856,180495,194202,191724,183871,162470,162687,169918,152400,150270,156153,147097,114191,109902,91370,74650,58305,48496,48351,91327,103628,97876,89762,110873,96674,123117,113148,129144,116553,96210,139591,131709,138186,127855,180799,168845,161804,177206,170497,156066,142257,159427,202287,224891,227557,223717,223688,220384,217472,214936,210401,206185,204562,203316,195767,192318,185726,168208,151820
