121029,147749,131326,96453,118170,71899,174217,142624,107710,12026,83225,151883,105464,29145,116788,34197,31158,102313,195114,7465,109312,174700,143730,156730,190695,34738,180768,41813,20339,153800,4257,189915,190546,50543,106009,190236,171878,160302,67492,97799,128037,147903,42839,28328,32816,152963,84603,199716,116398,175628,177753,171734,147394,128422,194482,129142,150388,115668,91967,55294,172348,183075,81494,56573
130689,144642,9623,47528,166626,191447,153711,244,7509,40490,162078,144390,174003,69273,154492,196576,75684,28661,48549,141019,76681,176627,145313,57446,21915,24720,120692,74766,170648,110207,7941,56304,8433,10771,115937,82430,186469,85113,177978,90501,121759,125252,88397,35478,72003,49781,111503,80854,134148,136643,138582,83753,182645,118660,135396,90761,116143,76392,182647,80346,199249,94132,72980,69258
108976,139658,20931,77232,79415,147692,143227,108825,93035,141330,200000,194808,80193,70028,14281,129922,124000,47582,118117,105611,41053,51798,47657,75788,159575,118960,194845,111062,114918,52926,142943,132268,169360,74503,29837,115191,131726,22743,83024,179871,127513,24307,91523,97873,186784,90369,177337,115757,113998,48418,66022,75176,44798,186442,37691,162304,186194,167850,53716,109708,146837,172565,53401,153411
38046,169707,149733,23644,150915,112608,152715,95932,127921,8082,189977,15291,76266,165925,84278,91919,21935,170374,87646,195761,52923,195249,51723,150930,150955,162257,122609,164321,124759,49825,26689,153750,64360,172094,109420,152962,69359,90568,26890,103927,154027,183685,29305,30360,25318,43648,110716,47876,45757,99109,23824,141920,97883,45222,59625,196249,64614,85300,121555,12969,26224,2752,84016,12326
193262,112177,16302,18707,128291,10684,83030,183326,171912,186267,111010,103619,63757,108500,160501,39068,81176,83467,154909,98519,113159,27539,95876,60034,106286,135296,151414,123759,89160,138967,55282,190394,150870,85044,48208,39330,150533,44770,11352,142601,147023,158987,62362,158486,2243,105282,65665,148152,133981,152884,147830,177701,44660,86974,130844,172838,174796,84212,62591,18770,138490,107798,80573,45194
79833,176013,85554,28041,11042,200000,78348,188864,157342,49889,84536,180782,171154,20294,120845,162728,64653,137613,29206,23106,103498,182675,129725,200000,168759,157966,182,36210,126282,81915,65661,60893,100264,76961,109957,588,88993,72555,89,11874,27030,143103,142791,16365,148664,130715,57733,111736,69378,56147,198930,926,167464,68187,169133,65873,172239,133665,27881,95921,187380,32003,3006,17221
39537,17338,45615,172115,180310,128744,62712,130518,65586,35009,199522,137454,118977,95650,21078,28883,171344,49024,179874,62336,109779,69156,157472,84369,49992,25960,84866,20761,152442,108918,37565,66473,113655,179849,126546,76554,191456,85710,75141,113248,191523,134099,78447,67195,44284,112187,35899,159542,189396,35169,195696,137967,141013,162034,182422,116680,5610,111434,50112,47333,102039,139399,60532,165995
146740,54752,166671,176769,139632,49934,178782,24382,162095,157894,19970,88694,140779,66885,80459,180935,58858,133976,98302,52889,165069,177269,80396,73515,59266,75987,148411,146489,150617,87595,175463,176844,124437,118730,164932,30489,33895,24613,126016,77042,102579,166881,28381,163031,22666,58116,91216,199598,2118,187418,164117,61483,13639,153684,119522,112877,4445,11049,169344,145973,16739,159198,51040,107147
192356,196591,158506,91618,3163,72097,65581,77226,25818,182697,186762,30669,196764,166315,69088,33552,35584,95199,116303,197354,53549,83608,68511,183374,72616,41360,116578,12700,40819,62281,88415,199981,18671,129520,116401,131006,180766,32426,184927,182630,189648,193358,57993,89099,58678,72614,170904,68305,36591,62073,73383,41356,102019,190546,15745,53692,65568,58272,199272,92639,168610,182490,101954,42525
131463,199759,200000,126335,101906,42835,155317,200000,192622,131274,107300,172123,34139,105991,69674,76405,21804,98852,166781,74582,736,30197,56159,139318,182564,116298,64310,45147,45672,94830,33176,83876,33548,171129,50095,58275,163772,141729,122095,122862,172650,87588,25786,153933,135525,196340,171975,159872,108157,120074,23770,139480,144272,49331,145684,200000,26300,98009,87854,45602,7090,154403,80504,50913
149147,82619,83286,39020,50482,137958,186711,27935,179143,134829,148241,39724,156097,22991,96040,68394,178449,116372,51933,148396,148095,143358,48840,198838,115805,80664,18820,25035,146630,116608,86753,143618,81000,40094,155646,114376,55562,199025,31187,143314,121747,48155,3071,107158,134206,130362,191944,156540,191062,61748,86232,50744,200000,39464,84637,94012,184507,130680,64519,9727,200000,191947,98612,91226
50988,200000,58823,10121,40953,197080,62048,13233,154994,60889,163449,157030,134426,198756,66371,58629,9840,94469,131074,134577,109762,86931,137216,57721,22669,171146,107448,4726,84567,3977,58999,87973,33751,1785,152580,197301,157997,174584,46976,106722,34459,37076,154259,163266,379,146422,28446,175955,59747,123827,63039,142113,123418,87258,30300,49755,3771,184545,158,81162,78109,148059,137157,152077
44370,15209,87070,77568,3279,189767,64771,121231,131498,166084,77489,66434,174878,129943,149789,26355,55574,166019,59634,127298,196613,159640,163631,119783,97246,75944,163464,198825,41319,184450,52493,67557,148913,108683,186073,73637,187185,10996,12652,145558,188161,161131,30251,18584,137975,196996,166137,114549,54482,94831,27839,167572,73468,36885,146465,39020,170122,183389,154782,129475,78319,145335,155632,73122
121252,145428,152024,184472,114099,147921,31680,132047,64943,104274,136388,95355,73695,178089,35220,80350,31751,187568,167401,109011,72690,75304,123764,99326,69337,42426,98365,38309,56351,79054,28433,20763,117892,184589,180353,181316,164012,194276,198969,95857,155025,6605,34595,58179,6065,128459,1894,161556,7389,118917,156879,68317,43235,32246,21018,187006,131529,156600,14152,135467,87498,125132,56336,161649
57764,98015,114606,190910,63969,77761,41156,122569,19500,16670,43358,35762,147146,61686,146059,132440,200000,150801,173210,146580,46362,53233,18101,123423,20136,2890,123694,84361,73639,122693,25029,189215,58194,72596,20893,103194,24091,37145,160465,58626,197355,104148,81917,35191,170448,185702,59013,57461,78668,14916,166459,89777,46419,107903,157985,106523,125231,50030,171214,193416,139996,116316,143561,168217
147634,58619,168757,196203,98490,190083,20051,17187,140066,59892,16951,12520,113300,137126,11505,31278,171405,61668,188385,21657,180048,161276,44797,58271,125874,1720,47107,185203,76555,76379,31775,36756,74214,36111,147530,45434,51599,189231,40613,160807,107891,149960,177711,3563,37354,123515,197021,186956,6087,114146,130114,97131,81012,200000,76046,154374,42565,45863,98046,7479,50361,200000,16351,200000
21588,87609,104869,22106,40769,113842,104273,130506,136372,64736,98416,138122,10882,94964,93835,185688,97910,89299,108213,20870,103017,193626,114156,117728,7715,125723,158101,43317,193564,194369,94840,109881,128660,183129,2105,22373,137693,163610,109690,113779,69753,160822,69055,76317,38580,167684,103743,180006,79396,66853,2168,71432,7574,156171,131825,51123,173941,72704,6941,92419,72392,114242,25583,181275
182308,171620,98889,80724,133177,57923,138983,70265,38512,131728,100689,13758,141141,123037,169287,74848,105272,138144,71359,46424,148983,199402,96894,114327,91127,103123,154927,14764,70636,190448,123759,41663,171782,68518,118648,168304,88460,145910,55272,199130,181074,161005,190890,105256,61828,87266,193039,15378,105914,74066,35940,195210,45306,15914,14131,168728,158333,200000,26133,177626,139214,124385,135345,185990
176353,164844,161647,185277,165589,101288,31134,161883,185272,21760,16607,79702,153917,17200,55869,14484,195103,153207,46493,160682,188275,14264,10116,132452,48215,181663,180628,195743,142437,27751,80465,145525,149485,37171,12003,152956,15839,80288,33728,133667,178062,114392,55933,152423,136115,142248,168893,124807,106906,168404,17537,68823,161806,75086,99486,15212,81845,106804,83843,3409,62659,139924,76052,176195
3238,86064,56434,131924,102329,159832,78494,15098,59849,100987,48709,19302,94761,118350,155782,6269,179547,11755,112235,65493,135905,169594,116483,131844,181873,104255,198937,130860,158675,115209,113447,176881,131692,70465,11821,86985,46946,71498,102436,142900,130432,184145,156464,13111,39854,93759,15780,55594,59707,175044,142346,64443,168164,191949,89313,143745,158414,83071,76895,104388,139260,130808,21156,22295
134714,128221,126192,130556,105891,65812,87387,144768,180685,18139,85467,28209,172249,91527,193755,129697,132295,45427,146803,9104,3557,164328,147948,153148,163725,31874,179334,52659,39182,180001,153381,177416,157408,184232,143639,124567,77269,116868,157279,92150,22911,69166,120832,72261,57363,162810,41335,98579,90459,104148,55337,113955,64614,86258,32362,50389,56176,114652,115290,97913,89104,135109,200000,127599
33019,22107,48412,58920,116797,29855,157668,101796,167530,2097,147920,63392,3554,193231,11198,56697,71869,121291,80715,89109,66157,122465,122494,192902,77215,180238,167554,127277,199883,47991,3624,112242,20964,139781,20878,111678,184336,127730,32474,48157,34111,58691,119322,6421,107597,79671,54162,190332,168488,59067,40344,8902,118655,77208,137695,108918,88939,160841,148517,157018,86596,21151,35926,163583
164643,8193,198200,94375,113757,163791,171723,30135,171008,43058,127321,173735,29190,8575,125355,124444,57057,191301,106804,142913,79228,171433,118548,33984,194047,18013,142740,197756,133961,70798,55595,33491,39942,58822,37964,113559,186858,40631,31582,70948,3721,100379,168503,10955,93423,62910,146020,139179,116482,67100,187023,199614,96893,176040,75581,142423,35205,196219,193431,196466,188061,304,184326,41205
112816,144852,91349,55649,49028,60149,86972,199792,153921,102505,90411,45893,51718,82746,63849,38408,134160,139118,177014,171905,125554,36049,72828,8703,136424,11275,147031,66650,92077,17196,142445,84209,122420,185789,197187,85704,148346,191646,109195,52662,95190,51957,146519,197348,194684,62686,52801,96022,191225,132101,21942,151263,6164,85805,32440,49115,116955,161958,69223,35876,176220,45438,22909,105933
192508,77206,24618,73028,26919,155846,83296,198386,195,42087,217,98533,46076,110311,17650,111614,140647,27615,99404,125688,55837,110588,39990,30801,131716,73021,7356,102429,25773,111228,118385,14477,101134,28286,75690,66670,2859,149723,168231,101282,129498,91302,49930,9170,42715,165776,131802,185331,4503,113498,73179,124467,190085,23708,110028,55987,14862,55390,138940,69968,130612,1227,129798,24053
183622,54487,151987,108138,166278,5724,98207,31272,42982,197140,94429,9069,41252,24060,887,155047,156907,32592,5988,157886,80752,55919,163327,178726,124138,183004,130378,98690,189175,188240,168970,192302,43111,154656,148176,173367,166423,95048,64348,2411,176550,30400,132382,21280,54470,70553,101251,6940,80903,8918,198907,76801,33780,103245,131994,123061,144908,168755,95087,14345,99421,18932,187609,64679
2751,63346,126305,177600,36027,157469,191818,22802,55322,63813,141091,148204,21447,3447,173978,50307,64641,150357,17943,200000,193635,136297,86376,105428,83938,46468,61274,102227,165608,76057,182910,106842,187237,14046,81070,126877,88004,164814,131,7668,134678,83178,194601,88446,133763,146043,103677,55735,134730,147859,28515,49882,149429,40935,200000,141041,78494,106213,188227,66458,88697,60865,151836,154544
25108,18168,176528,181800,47561,89658,4122,197540,35565,90154,83298,183836,78430,22800,15504,105897,155507,199985,93473,127026,19271,2868,135574,53434,186211,164856,156538,19626,99106,169872,79115,122461,55533,34281,187837,129275,39385,118242,113434,95602,140463,107458,176166,193687,54184,89952,75811,115870,81394,148886,186614,105935,175993,75086,171856,44861,103397,92790,45018,22170,94685,82869,133981,132499
42849,103313,76360,129798,47730,181533,73728,87890,62047,138215,155918,180793,68529,21258,72941,136776,2828,151128,97550,44878,75465,41755,114323,12756,118593,22259,175343,109919,27987,123958,41775,85351,33939,78139,164194,20741,74390,67617,22298,3595,97026,124838,2037,80480,187090,149607,111981,109722,163624,166353,107056,15621,172325,31137,27922,5211,153707,88440,64186,90039,184500,11727,88338,112760
31884,57540,146392,48419,52396,96195,33153,59335,12433,53235,160902,33957,26448,87010,121208,151547,89296,56001,142581,137203,94767,194600,75677,145389,104997,14190,9056,34881,92979,9474,76000,63015,70256,196646,164116,177527,24339,77873,136916,22597,29524,87823,45722,194582,149578,74414,57631,177512,148392,130316,58381,4427,56540,92293,141994,9331,168551,28706,131630,126198,70876,122331,160588,40819
193412,137744,63287,52782,13962,77079,48077,19236,142897,108233,35255,70622,36270,83859,106440,143024,75641,33875,38143,13384,16638,6292,10358,89432,19366,44373,34083,52388,73680,143704,143013,22611,118180,138586,40972,170262,94320,46137,146732,50060,41472,21927,132842,168657,141902,107285,200000,157539,36197,177377,89335,41559,91993,170245,151355,192922,181764,199771,71856,81338,22473,167996,34649,10295
15946,111481,46917,174061,158070,40662,139019,13771,82158,60860,6374,185157,25595,188686,171173,114555,42138,47181,129332,189194,61892,122263,64446,128530,133834,127935,135129,61321,90948,150438,89109,43387,121613,109811,16906,175798,116802,180430,13705,134930,127564,73597,20686,102345,186197,186884,130365,153485,141454,116269,86057,11303,42066,63934,77501,33951,171486,168011,198977,147574,83386,111194,164420,126880
28416,15546,78819,193708,150737,170427,193201,104731,132842,184114,104114,199021,10835,141695,163274,155174,80178,152182,136459,71958,5837,43074,139630,3279,179772,50145,126833,123275,106697,194639,156248,141928,72275,152939,82109,142373,190711,155805,313,68711,26446,34340,113534,187306,161228,142226,12629,98773,2711,59608,23948,9619,99978,91129,120742,44129,7607,63245,137666,182756,154043,6981,22408,26546
175788,41239,173479,136130,127100,27244,84119,83005,167515,10690,65339,142395,10089,12828,111877,162449,150008,184771,146954,139341,15400,141236,118278,164319,63913,118475,23650,191027,68228,161995,175238,162742,73953,112058,105741,44362,76747,76931,51293,100830,96650,136364,57113,31101,94342,101796,79995,64780,135490,7205,3352,105967,388,158185,117073,47986,157868,50971,153283,51978,200000,44599,29789,166217
2471,50643,133230,99175,64693,150616,7957,106512,38291,148481,138697,67003,15390,76886,110357,70945,151726,88156,112153,68512,86201,34522,109991,180948,188064,35572,122301,69776,91307,147236,135963,186651,107709,135205,38775,179141,164921,129987,182765,99407,140016,7352,186911,133842,57954,189740,167259,194994,11413,1649,29954,4904,91336,70190,144381,122540,60004,199058,73595,196692,110628,93683,41025,136507
175406,103732,169306,184041,199898,1846,22166,80450,80684,115320,101100,50810,198847,175499,142008,62437,145935,90412,52825,6368,47639,180476,117033,41547,138632,40745,104430,98044,124088,193560,2369,197680,158978,163496,142927,25074,135551,154907,147136,57641,138873,144765,181305,115071,138579,24989,200000,196549,108840,126553,132507,87599,87226,21602,32148,132483,72169,73421,65353,65333,66759,150049,112,69193
33001,113359,57664,145261,24407,74780,73764,182993,173510,15835,799,75933,59987,44421,76480,31911,145563,51113,91948,87405,61712,88783,18185,152652,99295,121659,43541,34766,122810,55826,98240,42748,16233,131492,50954,59195,73413,164511,156632,192341,150605,107050,120043,87465,10671,182737,188564,13111,185428,38364,33442,78922,160779,4040,200000,61557,142254,56033,28060,59796,18850,7741,113975,72723
34798,70612,100061,45452,179932,185336,74828,99751,150208,78191,183340,126771,3796,75274,168814,58927,144181,170400,11761,109814,94774,175567,191401,111257,145792,44784,184971,149207,154730,34491,23308,47857,85788,33686,197277,55788,143438,169403,162830,61036,49918,67467,22618,145850,1131,38876,152758,81853,53536,146496,125503,163376,173760,33466,157190,54556,15587,161706,134116,15667,50850,30976,129775,58807
137331,199671,146422,30314,155545,57320,170980,62472,106010,123074,74320,58919,67572,55908,131553,104881,704,146059,87033,182333,53551,3089,180,115606,34294,122110,76145,155887,33963,40852,19106,171309,121913,244,163587,68344,890,171830,83631,8586,1425,44727,2057,25166,196864,141786,53104,88806,6488,24039,107634,74986,28889,39088,114705,189188,146878,196277,155320,106405,43845,78296,13243,132514
49693,193652,142995,83095,146812,124860,119020,26596,141374,31934,52620,11762,45953,51013,108399,94247,124567,66001,14617,32046,144788,161414,67434,10116,47272,91974,191934,20288,164321,51455,48105,200000,137135,32025,123423,71842,180107,21903,131479,53414,56798,101809,190360,102809,28703,95977,163351,136059,132585,173543,150203,137174,167983,48601,109017,124843,128978,99764,166688,3930,112053,86660,67002,185987
160792,102301,65195,86194,113340,98144,96092,177718,126270,95879,164330,52200,82026,15477,105703,137309,32753,104226,92950,7402,129908,70191,2355,73226,41328,100001,17838,135649,159803,141796,62537,78627,183798,101239,55062,106914,168734,181788,45342,197265,57961,89897,91762,16887,194186,79089,146052,37993,85531,30717,80197,39461,10199,9418,143210,94569,149795,125950,9717,20205,29376,188331,190011,129723
162457,98110,198564,179205,26996,22988,188138,3105,36469,26899,138560,182930,124103,27444,157012,191465,197857,8304,39300,184695,134111,197683,96496,21481,151051,199737,49868,2199,83455,91428,181961,86272,63996,102075,54091,69978,91533,32481,63145,70951,2022,57487,19179,67737,4399,156632,13410,178411,36553,160575,119342,4900,151404,23040,106685,24586,155723,86900,170677,160514,139723,2991,81128,131200
111380,151037,60803,4229,178115,29792,46618,150537,134216,179911,98180,84194,30623,129349,146192,78581,182383,181097,149335,190498,25659,157973,93053,6133,37215,98622,91954,127684,173655,129061,169391,186338,195823,168088,9221,117754,122709,178879,91839,181139,170138,28716,133991,110185,26359,137609,57944,120599,139267,188235,147875,21462,64752,135691,159629,156014,145298,11884,159662,133361,74850,115323,190920,69057
187691,119837,151034,171782,141759,193630,5014,127145,171786,180977,198369,182287,195909,94962,66384,129747,93624,184679,73066,112981,185185,51489,174247,27149,121346,19676,165665,25006,12077,189663,181373,142092,78627,179159,184404,112579,157777,165100,54402,22859,90351,186482,36689,72208,12265,80770,176289,65145,114927,121396,12384,81711,22229,32067,93491,100863,156230,68390,20292,25981,76499,125465,94789,187574
107627,148306,109875,132331,4514,88674,112785,81381,133159,145221,40246,115269,171350,66378,32265,122901,128018,185686,96068,84549,124896,192773,3015,40587,33028,199099,66294,52860,125491,154869,24728,126332,64959,25903,189042,92791,47499,21996,2674,57377,176534,80045,155774,182667,12845,126931,146637,93826,793,161071,53046,106610,195217,16346,105766,10718,50928,177636,199112,175033,195010,576,25326,160190
163109,185941,34271,61673,50103,81180,111210,142236,19479,36684,69101,167347,175745,79951,80195,65306,166965,25282,36656,71014,125195,104230,178520,9707,145692,19446,183846,173539,30541,48186,111029,115830,97076,151266,120868,92371,171981,168088,87738,18652,133621,48184,143721,132637,165765,95456,80732,57513,134110,166011,139779,126524,110981,142059,137814,37399,165959,72482,22472,29192,115622,164928,56279,104338
129073,131311,190861,56848,20442,110915,179588,176884,32596,150429,182288,5322,98894,8699,186370,78023,85111,20065,95456,34465,44628,80191,43168,116042,122890,75557,109163,116661,98396,63933,15537,165737,39465,151368,152107,188755,66602,49636,70920,172219,175920,129844,105353,32939,182073,198844,40833,59668,158611,156419,94232,112496,135869,150674,196584,111766,154218,87249,68401,91981,137417,46282,118773,170412
178343,70719,139797,3074,54783,81369,187767,29212,31329,41157,85136,144573,7541,91950,32225,69732,163458,66521,81185,32993,143296,50053,160794,39129,146902,82398,38172,46245,132139,186787,14734,63931,181415,132376,191163,41,167567,199119,176730,31182,65281,180805,57882,34243,156517,149127,155735,108501,149054,4377,194295,34758,55531,118227,28172,3389,57386,154178,118922,130905,96083,99701,94889,152972
97390,116043,194013,143232,56065,172015,17127,48736,7878,153122,96464,19946,182625,25746,21508,30995,118086,199999,197755,179596,44448,145640,7328,200000,47678,58365,92484,198917,3091,149229,44718,171215,163679,9331,147110,170744,83754,2390,180344,142967,179831,105450,10077,75860,105602,197729,40550,58276,130361,42471,27512,70355,71900,183954,19416,26257,178211,69786,82515,181252,111182,142662,4217,45178
49282,131847,147630,82541,44294,11861,163395,40717,175730,195264,68384,56732,7801,169437,168521,174206,98642,159831,114434,70204,70199,43266,167221,168657,173168,140813,169027,198872,199257,62402,66933,69705,139227,172189,141068,23745,57119,178576,66182,133176,23397,164567,155239,193904,83536,161024,172267,116052,119208,61790,150430,138122,140984,24781,139416,20673,136635,30826,190152,41809,878,95531,133532,8874
101451,36461,3179,66109,48820,116887,96122,64473,164753,20790,142360,26505,171790,31816,38288,30815,47144,121868,162995,116038,120109,4906,127055,75362,141216,96088,23238,87524,48115,152489,179030,80971,71373,134074,60011,48952,113254,10238,190403,138774,153400,26644,29298,154286,45176,32599,54070,65555,61163,165798,2511,162783,158234,17416,7774,84234,153829,129134,160876,29556,51517,149808,175796,161410
22400,4295,48393,74607,23999,118517,165960,170906,90898,100594,164510,148718,131279,10728,128120,57017,191045,120457,70551,56890,161415,144415,76926,177389,135635,183895,65821,43236,86946,143720,68663,37715,115174,164149,2112,120939,92082,164058,137487,14053,187134,88809,78551,86210,115076,85653,16136,56551,66873,33448,77537,156598,48765,169452,74959,141372,91238,99510,51831,68361,75802,85938,200000,185971
20090,197502,78677,38594,87757,58276,179806,11823,133089,163969,123995,189354,20252,168484,14689,112113,45120,178807,22653,103094,68113,199425,113905,55276,66194,81452,86025,200000,21831,192319,197964,53084,80927,77115,81240,53679,39161,115462,23706,3589,38290,5228,190081,47532,67436,165718,162101,708,60502,177633,91344,34340,49959,83857,160062,62703,72906,86876,138609,65738,126850,43512,29797,45270
9294,89447,109442,92054,17922,141927,146681,81065,51318,188102,160792,53794,63625,40552,43905,107838,174238,54090,94249,160318,61063,60708,176953,62416,61925,82094,75166,158716,8764,164236,7857,9469,180653,127366,84894,47183,175234,30258,88167,118418,151018,72924,163283,88158,188206,128166,59994,89352,198592,170234,15648,29056,58715,200000,54748,10722,170210,135888,105584,108808,36589,74342,150859,148399
